"","period","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","note5"
"17820",292,10,5,2002,"exclosure",19,36,"OT","F",NA,NA,NA,NA,NA,"E",NA,20,30,"680417","*",NA
"17821",292,10,5,2002,"exclosure",19,37,"PE","F",NA,NA,NA,NA,NA,"E",NA,22,25,"2F6143","*",NA
"17822",292,10,5,2002,"exclosure",19,46,"PB","F","Z",NA,NA,NA,NA,NA,NA,23,21,"735137","*",NA
"17823",292,10,5,2002,"exclosure",19,42,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,35,"290849",NA,NA
"17824",292,10,5,2002,"exclosure",19,13,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,17,"070F0B","*",NA
"17825",292,10,5,2002,"exclosure",19,73,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,15,"75711A","*",NA
"17826",292,10,5,2002,"exclosure",19,17,"PB","F",NA,NA,NA,NA,NA,"B",NA,25,35,"461157",NA,NA
"17827",292,10,5,2002,"exclosure",19,76,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,40,"450D7C",NA,NA
"17828",292,10,5,2002,"control",12,34,"PP","F",NA,"J",NA,NA,NA,NA,NA,21,13,"696374","*",NA
"17829",292,10,5,2002,"control",12,22,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,22,"573156","*",NA
"17830",292,10,5,2002,"control",12,66,"DO","F",NA,NA,NA,NA,NA,"E",NA,37,54,"256910",NA,NA
"17831",292,10,5,2002,"control",12,12,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,17,"155432","*",NA
"17832",292,10,5,2002,"control",12,67,"PB","F",NA,"J",NA,NA,NA,NA,NA,27,26,"395D5E","*",NA
"17833",292,10,5,2002,"control",12,75,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,49,"7781434s",NA,NA
"17834",292,10,5,2002,"control",12,73,"DO","F",NA,NA,NA,"S",NA,"E",NA,36,57,"0C5A11",NA,NA
"17835",292,10,5,2002,"control",12,72,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,15,"487666","*",NA
"17836",292,10,5,2002,"control",12,24,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,15,"7E4C79","*",NA
"17837",292,10,5,2002,"control",12,62,"DM","F",NA,NA,NA,NA,NA,"B",NA,35,50,"7A5E69",NA,NA
"17838",292,10,5,2002,"control",12,21,"NA","F",NA,NA,NA,NA,NA,"E",NA,30,200,"7641500s",NA,NA
"17839",292,10,5,2002,"control",22,54,"PB","F",NA,NA,NA,NA,NA,"E",NA,27,36,"4E5945",NA,NA
"17840",292,10,5,2002,"control",22,57,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,36,"34206A",NA,NA
"17842",292,10,5,2002,"control",22,15,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,32,"744805",NA,NA
"17843",292,10,5,2002,"control",22,44,"PB","F",NA,"J",NA,NA,NA,NA,NA,25,24,"431D13","*",NA
"17844",292,10,5,2002,"control",22,51,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,30,"5C463E",NA,NA
"17845",292,10,5,2002,"control",22,13,"PP","F","Z",NA,NA,NA,NA,NA,NA,24,16,"5D520B","*",NA
"17846",292,10,5,2002,"control",22,21,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,57,"7B1909","*",NA
"17847",292,10,5,2002,"control",22,62,"PB","F",NA,NA,NA,NA,NA,"B",NA,26,30,"120A10",NA,NA
"17848",292,10,5,2002,"control",22,NA,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,NA,"4B0F74","*",NA
"17849",292,10,5,2002,"exclosure",21,56,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,36,"450621440s",NA,NA
"17851",292,10,5,2002,"exclosure",21,63,"PB","M","Z",NA,NA,NA,NA,NA,NA,28,42,"6C775E",NA,NA
"17852",292,10,5,2002,"exclosure",21,13,"PB","M",NA,NA,"M",NA,NA,NA,NA,25,43,"478151504s",NA,NA
"17853",292,10,5,2002,"exclosure",21,53,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,26,"53124E",NA,NA
"17855",292,10,5,2002,"exclosure",21,62,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,43,"659361508s",NA,NA
"17856",292,10,5,2002,"exclosure",21,74,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,31,"33556D","*",NA
"17857",292,10,5,2002,"exclosure",21,54,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,29,"512905",NA,NA
"17858",292,10,5,2002,"exclosure",21,43,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,40,"77292F","*",NA
"17859",292,10,5,2002,"exclosure",21,15,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,35,"706B4B",NA,NA
"17861",292,10,5,2002,"exclosure",21,15,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,32,"6B667C",NA,NA
"17862",292,10,6,2002,"exclosure",3,11,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,40,"1B046D","*",NA
"17863",292,10,6,2002,"exclosure",3,34,"PB","M",NA,NA,"M",NA,NA,NA,NA,28,48,"6003PB1202s",NA,NA
"17864",292,10,6,2002,"exclosure",3,37,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,32,"301138",NA,NA
"17865",292,10,6,2002,"exclosure",3,22,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,36,"4C195B",NA,NA
"17866",292,10,6,2002,"exclosure",3,13,"PB","F",NA,NA,NA,NA,NA,"R",NA,26,34,"001C79",NA,NA
"17868",292,10,6,2002,"exclosure",3,63,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,33,"6E612C",NA,NA
"17869",292,10,6,2002,"exclosure",3,74,"PB","F",NA,"J",NA,NA,NA,NA,NA,25,15,"6F3849","*",NA
"17871",292,10,6,2002,"exclosure",3,44,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,17,"7004PP403s",NA,NA
"17873",292,10,6,2002,"exclosure",3,64,"PB","M",NA,NA,"M",NA,NA,NA,NA,27,44,"70135F",NA,NA
"17874",292,10,6,2002,"exclosure",3,73,"PB","F",NA,"J",NA,NA,NA,NA,NA,26,17,"697E66","*",NA
"17875",292,10,6,2002,"control",4,31,"PB","F",NA,NA,NA,NA,NA,"E",NA,24,28,"4C2E51",NA,NA
"17876",292,10,6,2002,"control",4,73,"PP","M",NA,"J",NA,NA,NA,NA,NA,21,13,"775A6A","*",NA
"17877",292,10,6,2002,"control",4,54,"PF","F",NA,NA,NA,NA,NA,"E",NA,15,10,"0A4F68",NA,NA
"17878",292,10,6,2002,"control",4,45,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,17,"6001PP478s",NA,NA
"17880",292,10,6,2002,"control",4,15,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,25,"3C3D1D","*",NA
"17881",292,10,6,2002,"control",4,76,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,19,"0B1110","*",NA
"17882",292,10,6,2002,"control",11,23,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,34,"5311PB",NA,NA
"17884",292,10,6,2002,"control",11,37,"OT","F",NA,NA,NA,NA,NA,"E",NA,20,33,"721",NA,NA
"17885",292,10,6,2002,"control",11,26,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"29150D","*",NA
"17886",292,10,6,2002,"control",11,37,"DO","M",NA,"J",NA,NA,NA,NA,NA,32,32,"22514A","*",NA
"17887",292,10,6,2002,"control",11,75,"DO","F",NA,NA,NA,NA,NA,"B",NA,34,50,"2B5430",NA,NA
"17888",292,10,6,2002,"control",8,64,"DO","M",NA,NA,"S",NA,NA,NA,NA,33,61,"0F3F77",NA,NA
"17889",292,10,6,2002,"control",8,16,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,36,"144367",NA,NA
"17890",292,10,6,2002,"control",8,52,"OT","F",NA,NA,NA,NA,NA,"E",NA,20,23,"013E3E","*",NA
"17891",292,10,6,2002,"control",8,54,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,19,"4A5810",NA,NA
"17893",292,10,6,2002,"control",8,74,"DO","F",NA,NA,NA,"S",NA,"E",NA,37,56,"6C570B","*",NA
"17894",292,10,6,2002,"control",8,76,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,14,"187341",NA,NA
"17895",292,10,6,2002,"control",8,62,"DO","M",NA,NA,"S",NA,NA,NA,NA,38,60,"7371485s",NA,NA
"17896",292,10,6,2002,"control",8,42,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,16,"72767B","*",NA
"17897",292,10,6,2002,"exclosure",15,63,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,46,"7211528s",NA,NA
"17898",292,10,6,2002,"exclosure",15,65,"PB","F",NA,NA,NA,NA,NA,"E",NA,27,NA,"445010",NA,NA
"17899",292,10,6,2002,"exclosure",15,66,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,22,"495A2D","*",NA
"17900",292,10,6,2002,"exclosure",15,22,"PB","F",NA,NA,NA,NA,NA,"B",NA,26,32,"621B01",NA,NA
"17901",292,10,6,2002,"exclosure",15,16,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,31,"716537",NA,NA
"17902",292,10,6,2002,"exclosure",15,56,"PB","F",NA,NA,NA,NA,NA,"E",NA,27,33,"701178",NA,NA
"17903",292,10,6,2002,"exclosure",15,55,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,16,"301126","*",NA
"17904",292,10,6,2002,"exclosure",15,56,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,27,"4A4448",NA,NA
"17906",292,10,6,2002,"exclosure",15,64,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,45,"31163F","*",NA
"17907",292,10,6,2002,"exclosure",15,15,"PE","F",NA,NA,NA,NA,"P","E",NA,19,28,"0B7667","*",NA
"17908",292,10,6,2002,"exclosure",15,26,"PP","F","Z",NA,NA,NA,NA,NA,NA,23,19,"6A7A1C","*",NA
"17909",292,10,6,2002,"control",14,23,"DM","F",NA,NA,NA,NA,NA,"B",NA,33,44,"7E5700","*",NA
"17910",292,10,6,2002,"control",14,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,52,"184108",NA,NA
"17911",292,10,6,2002,"control",14,77,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,54,"501D76",NA,NA
"17912",292,10,6,2002,"control",14,54,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,55,"51422E",NA,NA
"17913",292,10,6,2002,"control",14,53,"DM","M",NA,"J",NA,NA,NA,NA,NA,35,33,"4D682D","*",NA
"17914",292,10,6,2002,"control",14,26,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,52,"710D0B",NA,NA
"17915",292,10,6,2002,"control",14,62,"DM","M",NA,"J",NA,NA,NA,NA,NA,35,32,"392736","*",NA
"17916",292,10,6,2002,"control",14,34,"OT","M","Z",NA,NA,NA,NA,NA,NA,18,19,"5B5E3C","*",NA
"17917",292,10,6,2002,"control",14,65,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,17,"701756",NA,NA
"17918",292,10,6,2002,"control",14,62,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,16,"513181532s","*",NA
"17920",292,10,6,2002,"control",14,31,"DM","F",NA,NA,NA,"S",NA,"E",NA,35,43,"4F3743",NA,NA
"17921",292,10,6,2002,"control",14,47,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,NA,"7A333A","*",NA
"17922",292,10,6,2002,"control",14,64,"DM","F",NA,NA,NA,"S",NA,"B",NA,35,46,"6C424C",NA,NA
"17923",293,11,9,2002,"control",2,67,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,27,"094F4E","*",NA
"17924",293,11,9,2002,"control",2,56,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,24,"55140B","*",NA
"17925",293,11,9,2002,"control",2,75,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,14,"7C3D39","*",NA
"17926",293,11,9,2002,"control",2,23,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,55,"925101402s",NA,NA
"17927",293,11,9,2002,"control",2,13,"PB","M","Z",NA,NA,NA,NA,NA,NA,28,44,"170B2B",NA,NA
"17928",293,11,9,2002,"control",2,15,"DM","M",NA,NA,"M",NA,NA,NA,NA,35,45,"757430","*",NA
"17929",293,11,9,2002,"control",2,16,"PP","F","Z",NA,NA,NA,NA,NA,NA,23,15,"79117E",NA,NA
"17930",293,11,9,2002,"control",2,32,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,27,"2F0867",NA,NA
"17931",293,11,9,2002,"control",2,45,"SH","M","Z",NA,NA,NA,NA,NA,NA,31,NA,"171A01","*",NA
"17932",293,11,9,2002,"control",2,46,"NA","M",NA,NA,"M",NA,NA,NA,NA,33,238,"715",NA,NA
"17933",293,11,9,2002,"control",17,66,"OT","F",NA,NA,NA,NA,NA,"E",NA,19,30,"0F6259","*",NA
"17934",293,11,9,2002,"control",17,14,"PB","F",NA,NA,NA,NA,NA,"E",NA,27,32,"5C4A62",NA,NA
"17935",293,11,9,2002,"control",17,46,"PB","F",NA,NA,NA,NA,NA,"E",NA,28,38,"635101491s",NA,NA
"17936",293,11,9,2002,"control",17,44,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,30,"1D7652",NA,NA
"17937",293,11,9,2002,"control",17,53,"DM","M",NA,NA,"R",NA,NA,NA,NA,33,47,"0B3F2D",NA,NA
"17938",293,11,9,2002,"control",17,16,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,44,"05746F","*",NA
"17939",293,11,9,2002,"control",17,71,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,44,"34794D",NA,NA
"17940",293,11,9,2002,"control",17,67,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,29,"794A6D","*",NA
"17941",293,11,9,2002,"control",17,33,"OT","M",NA,NA,"M",NA,NA,NA,NA,20,27,"0B0647","*",NA
"17942",293,11,9,2002,"control",17,74,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,31,"2A6256",NA,NA
"17943",293,11,9,2002,"control",17,11,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,25,"2E135C","*",NA
"17944",293,11,9,2002,"control",17,35,"PB","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6D1427",NA,NA
"17945",293,11,9,2002,"control",17,41,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,46,"770D36","*",NA
"17946",293,11,9,2002,"exclosure",19,76,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,35,"450D7C",NA,NA
"17947",293,11,9,2002,"exclosure",19,75,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,13,"4F0110","*",NA
"17948",293,11,9,2002,"exclosure",19,42,"OT","F",NA,"J",NA,NA,NA,NA,NA,20,12,"441A61","*",NA
"17949",293,11,9,2002,"exclosure",19,37,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,15,"670025","*",NA
"17950",293,11,9,2002,"exclosure",19,31,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,18,"070F0B",NA,NA
"17951",293,11,9,2002,"exclosure",19,25,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,31,"485326",NA,NA
"17952",293,11,9,2002,"exclosure",19,26,"PB","M","Z",NA,NA,NA,NA,NA,NA,28,NA,"1017952",NA,NA
"17953",293,11,9,2002,"exclosure",19,36,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,24,"735137",NA,NA
"17954",293,11,9,2002,"exclosure",19,21,"PB","F",NA,NA,NA,NA,NA,"B",NA,25,34,"290849",NA,NA
"17955",293,11,9,2002,"control",12,66,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,17,"586526","*",NA
"17956",293,11,9,2002,"control",12,52,"DO","F",NA,NA,NA,NA,NA,"B",NA,36,54,"256910",NA,NA
"17957",293,11,9,2002,"control",12,44,"DO","M",NA,NA,"M",NA,NA,NA,NA,35,38,"7A1517","*",NA
"17958",293,11,9,2002,"control",12,26,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,24,"573156",NA,NA
"17959",293,11,9,2002,"control",12,21,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,51,"848011518s",NA,NA
"17960",293,11,9,2002,"control",12,47,"SF","M","Z",NA,NA,NA,NA,NA,NA,27,92,"100449","*",NA
"17961",293,11,9,2002,"control",12,63,"DM","F",NA,NA,NA,NA,NA,"B",NA,35,51,"7A5E69",NA,NA
"17962",293,11,9,2002,"control",12,77,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,31,"395D5E",NA,NA
"17963",293,11,9,2002,"control",12,22,"NA","F",NA,NA,NA,NA,NA,"B",NA,36,188,"7641500s",NA,NA
"17964",293,11,9,2002,"control",22,65,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,43,"34206A",NA,NA
"17965",293,11,9,2002,"control",22,52,"PB","F",NA,NA,NA,NA,NA,"B",NA,27,30,"120A10",NA,NA
"17966",293,11,9,2002,"control",22,76,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,34,"4B0F74",NA,NA
"17968",293,11,9,2002,"control",22,73,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,43,"524602","*",NA
"17969",293,11,9,2002,"control",22,51,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,27,"5C463E",NA,NA
"17970",293,11,9,2002,"control",22,43,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,23,"0C2112","*",NA
"17971",293,11,9,2002,"control",22,14,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,36,"5C502B",NA,NA
"17973",293,11,9,2002,"exclosure",21,25,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,31,"6B667C",NA,NA
"17974",293,11,9,2002,"exclosure",21,11,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,45,"3F2816","*",NA
"17976",293,11,9,2002,"exclosure",21,55,"PB","F",NA,NA,NA,NA,NA,"B",NA,27,35,"6C5F4D",NA,NA
"17977",293,11,9,2002,"exclosure",21,44,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,28,"512905",NA,NA
"17978",293,11,9,2002,"exclosure",21,17,"PB","M","Z",NA,NA,NA,NA,NA,NA,28,42,"6C775E",NA,NA
"17980",293,11,9,2002,"exclosure",21,64,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,25,"53124E",NA,NA
"17981",293,11,9,2002,"exclosure",21,36,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,40,"659361508s",NA,NA
"17982",293,11,9,2002,"exclosure",21,43,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,32,"4E562F",NA,NA
"17983",293,11,9,2002,"exclosure",21,33,"PB","M",NA,NA,"M",NA,NA,NA,NA,27,45,"478151504s",NA,NA
"17984",293,11,9,2002,"exclosure",21,37,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,28,"715C2F","*",NA
"17985",293,11,10,2002,"control",11,71,"DM","M","Z",NA,NA,NA,NA,NA,NA,33,32,"7E7848","*",NA
"17986",293,11,10,2002,"control",11,54,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,32,"697C52","*",NA
"17987",293,11,10,2002,"control",11,64,"PP","M","Z",NA,NA,NA,NA,NA,NA,23,15,"40636","*",NA
"17988",293,11,10,2002,"control",11,52,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,17,"07417E","*",NA
"17990",293,11,10,2002,"control",11,33,"DM","F",NA,NA,NA,"S",NA,"B",NA,35,NA,"2B3569","*",NA
"17993",293,11,10,2002,"control",11,25,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,15,"370D7B","*",NA
"17994",293,11,10,2002,"control",11,22,"DO","M",NA,NA,"M",NA,NA,NA,NA,37,62,"311D70",NA,NA
"17996",293,11,10,2002,"control",11,43,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,17,"486C6A","*",NA
"17997",293,11,10,2002,"control",11,27,"DO","F",NA,NA,NA,"S",NA,"B",NA,33,56,"2B5430",NA,NA
"17998",293,11,10,2002,"control",11,24,"OT","M","Z",NA,NA,NA,NA,NA,NA,19,26,"134C53",NA,NA
"17999",293,11,10,2002,"exclosure",3,21,"PB","F",NA,NA,NA,NA,NA,"E",NA,27,38,"4C195B",NA,NA
"18001",293,11,10,2002,"exclosure",3,11,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,28,"6440PB",NA,NA
"18002",293,11,10,2002,"exclosure",3,74,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,23,"6F3849",NA,NA
"18003",293,11,10,2002,"exclosure",3,27,"PB","F",NA,NA,NA,NA,NA,"B",NA,27,30,"301138",NA,NA
"18004",293,11,10,2002,"exclosure",3,71,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,25,"726E43","*",NA
"18005",293,11,10,2002,"exclosure",3,62,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,33,"6E612C",NA,NA
"18006",293,11,10,2002,"exclosure",3,75,"PB","M",NA,NA,"M",NA,NA,NA,NA,28,49,"70135F",NA,NA
"18007",293,11,10,2002,"exclosure",3,51,"PB","M","Z",NA,NA,NA,NA,NA,NA,28,45,"1B046D",NA,NA
"18009",293,11,10,2002,"exclosure",3,41,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,18,"16364A","*",NA
"18010",293,11,10,2002,"exclosure",3,46,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,24,"1F0A28","*",NA
"18011",293,11,10,2002,"control",4,75,"DO","M",NA,NA,"M",NA,NA,NA,NA,34,41,"2F6A37","*",NA
"18012",293,11,10,2002,"control",4,71,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,14,"775A6A",NA,NA
"18013",293,11,10,2002,"control",4,63,"DO","M",NA,NA,"M",NA,NA,NA,NA,35,40,"1F1827","*",NA
"18014",293,11,10,2002,"control",4,67,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,17,"242840","*",NA
"18015",293,11,10,2002,"control",4,61,"DO","F",NA,NA,NA,NA,NA,"B",NA,37,60,"64636D",NA,NA
"18016",293,11,10,2002,"control",4,35,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,28,"4C2E51",NA,NA
"18017",293,11,10,2002,"control",4,47,"DO","M",NA,NA,"M",NA,NA,NA,NA,36,50,"385B7A","*",NA
"18019",293,11,10,2002,"control",4,16,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,14,"24585A","*",NA
"18020",293,11,10,2002,"control",4,22,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,21,"146A01","*",NA
"18021",293,11,10,2002,"control",8,21,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,25,"73756B","*",NA
"18022",293,11,10,2002,"control",8,26,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,37,"144367",NA,NA
"18023",293,11,10,2002,"control",8,53,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,62,"0F3F77",NA,NA
"18024",293,11,10,2002,"control",8,36,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,24,"486150","*",NA
"18025",293,11,10,2002,"control",8,41,"DO","M",NA,NA,"S",NA,NA,NA,NA,38,57,"173873",NA,NA
"18026",293,11,10,2002,"control",8,56,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,27,"7F7634","*",NA
"18027",293,11,10,2002,"control",8,16,"OT","M","Z",NA,NA,NA,NA,NA,NA,19,20,"7351512s",NA,NA
"18028",293,11,10,2002,"control",8,71,"DO","M",NA,NA,"S",NA,NA,NA,NA,39,63,"7371485s",NA,NA
"18029",293,11,10,2002,"control",8,65,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,14,"052D5B","*",NA
"18030",293,11,10,2002,"control",8,64,"DO","M",NA,NA,"M",NA,NA,NA,NA,36,43,"0C1634","*",NA
"18031",293,11,10,2002,"control",14,51,"DM","F",NA,NA,NA,"S",NA,"E",NA,34,45,"4F3743",NA,NA
"18032",293,11,10,2002,"control",14,71,"DM","M",NA,NA,"S",NA,NA,NA,NA,33,53,"51422E",NA,NA
"18033",293,11,10,2002,"control",14,74,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,52,"501D76",NA,NA
"18034",293,11,10,2002,"control",14,67,"DM","F",NA,NA,NA,"S",NA,"B",NA,35,43,"6C424C",NA,NA
"18035",293,11,10,2002,"control",14,31,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,50,"184108",NA,NA
"18036",293,11,10,2002,"control",14,26,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,51,"710D0B",NA,NA
"18037",293,11,10,2002,"control",14,23,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,44,"7E5700",NA,NA
"18039",293,11,10,2002,"exclosure",15,61,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,27,"4A4448",NA,NA
"18040",293,11,10,2002,"exclosure",15,16,"PB","F",NA,NA,NA,NA,NA,"B",NA,25,31,"716537",NA,NA
"18041",293,11,10,2002,"exclosure",15,33,"DO","F","Z",NA,NA,NA,NA,NA,NA,34,42,"384F1E","*",NA
"18042",293,11,10,2002,"exclosure",15,76,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,36,"701178",NA,NA
"18043",293,11,10,2002,"exclosure",15,22,"PB","F","Z",NA,NA,NA,NA,NA,NA,24,33,"621B01",NA,NA
"18044",293,11,10,2002,"exclosure",15,63,"PB","F",NA,NA,NA,NA,NA,"E",NA,26,30,"445010",NA,NA
"18045",293,11,10,2002,"exclosure",15,46,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,22,"482738","*",NA
"18048",294,12,7,2002,"control",2,37,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,14,"374770","*",NA
"18049",294,12,7,2002,"control",2,55,"PB","F","Z",NA,NA,NA,NA,NA,NA,27,27,"094F4E",NA,NA
"18050",294,12,7,2002,"control",2,NA,"OT","M","Z",NA,NA,NA,NA,NA,NA,19,19,"225F03","*",NA
"18051",294,12,7,2002,"control",2,21,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,28,"2F0867",NA,NA
"18052",294,12,7,2002,"control",2,77,"PB","F","Z",NA,NA,NA,NA,NA,NA,26,28,"66750C",NA,NA
"18053",294,12,7,2002,"control",2,64,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,38,"667035","*",NA
"18054",294,12,7,2002,"control",2,63,"PB","M","Z",NA,NA,NA,NA,NA,NA,27,43,"5F093A","*",NA
"18055",294,12,7,2002,"control",2,62,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,21,"342869","*",NA
"18056",294,12,7,2002,"control",2,16,"DM","M",NA,NA,"M",NA,NA,NA,NA,35,48,"757430",NA,NA
"18057",294,12,7,2002,"control",2,11,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,41,"170B2B",NA,NA
"18058",294,12,7,2002,"control",2,57,"NA","M",NA,NA,"M",NA,NA,NA,NA,33,248,"715",NA,NA
"18059",294,12,7,2002,"control",17,77,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,25,"0B0647",NA,NA
"18060",294,12,7,2002,"control",17,53,"DM","M",NA,NA,"M",NA,NA,NA,NA,34,46,"0B3F2D",NA,NA
"18061",294,12,7,2002,"control",17,43,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,29,"1D7652",NA,NA
"18062",294,12,7,2002,"control",17,73,"PB","M","Z",NA,NA,NA,NA,NA,NA,26,30,"2A6256",NA,NA
"18063",294,12,7,2002,"control",17,26,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,46,"05746F",NA,NA
"18064",294,12,7,2002,"control",17,64,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,40,"745F76","*",NA
"18065",294,12,7,2002,"control",17,66,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,44,"733763",NA,NA
